relative_path,scene_type,continent,label_name,lat_bin,lon_bin
Africa\shard0_31812.jpg,outdoor,Africa,Africa,6,20
Africa\shard0_30727.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_33837.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_08700.jpg,outdoor,Africa,Africa,7,20
Africa\shard0_32264.jpg,outdoor,Africa,Africa,9,21
Africa\shard0_30935.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_31816.jpg,outdoor,Africa,Africa,7,21
Africa\shard0_22085.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_01516.jpg,outdoor,Africa,Africa,9,16
Africa\shard0_28773.jpg,outdoor,Africa,Africa,6,20
Africa\shard0_31075.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_30224.jpg,outdoor,Africa,Africa,12,21
Africa\shard0_15353.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_32050.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_02019.jpg,outdoor,Africa,Africa,11,21
Africa\shard0_31255.jpg,outdoor,Africa,Africa,6,21
Africa\shard0_33291.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_32025.jpg,outdoor,Africa,Africa,11,21
Africa\shard0_30925.jpg,outdoor,Africa,Africa,12,21
Africa\shard0_33773.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_31441.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_32467.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_16972.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_32556.jpg,outdoor,Africa,Africa,6,21
Africa\shard0_31500.jpg,outdoor,Africa,Africa,6,22
Africa\shard0_30756.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_32979.jpg,outdoor,Africa,Africa,9,18
Africa\shard0_30613.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_32104.jpg,outdoor,Africa,Africa,11,21
Africa\shard0_31700.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_23489.jpg,outdoor,Africa,Africa,6,21
Africa\shard0_02397.jpg,outdoor,Africa,Africa,12,20
Africa\shard0_30527.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_33419.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_25337.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_32461.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_33570.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_30220.jpg,outdoor,Africa,Africa,11,21
Africa\shard0_31956.jpg,outdoor,Africa,Africa,12,17
Africa\shard0_30083.jpg,outdoor,Africa,Africa,6,20
Africa\shard0_31785.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_11842.jpg,outdoor,Africa,Africa,8,22
Africa\shard0_32164.jpg,outdoor,Africa,Africa,9,21
Africa\shard0_33144.jpg,outdoor,Africa,Africa,6,20
Africa\shard0_08058.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_30021.jpg,outdoor,Africa,Africa,6,20
Africa\shard0_33652.jpg,outdoor,Africa,Africa,7,21
Africa\shard0_30581.jpg,outdoor,Africa,Africa,6,22
Africa\shard0_11478.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_32815.jpg,outdoor,Africa,Africa,6,22
Africa\shard0_33040.jpg,outdoor,Africa,Africa,5,19
Africa\shard0_33202.jpg,outdoor,Africa,Africa,7,22
Africa\shard0_33888.jpg,outdoor,Africa,Africa,8,21
Africa\shard0_32123.jpg,outdoor,Africa,Africa,12,19
Africa\shard0_33156.jpg,outdoor,Africa,Africa,12,19
Americas\shard0_03592.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_07283.jpg,outdoor,Americas,Americas,10,9
Americas\shard0_22756.jpg,outdoor,Americas,Americas,10,11
Americas\shard0_28605.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_08493.jpg,outdoor,Americas,Americas,10,2
Americas\shard0_05419.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_05377.jpg,outdoor,Americas,Americas,13,11
Americas\shard0_07010.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_16448.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_23855.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_22845.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_23264.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_28679.jpg,outdoor,Americas,Americas,5,11
Americas\shard0_28554.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_04482.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_13072.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_08739.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_01416.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_22449.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_02849.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_00702.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_17020.jpg,outdoor,Americas,Americas,15,3
Americas\shard0_19200.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_01712.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_26221.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_23029.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_03801.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_09518.jpg,outdoor,Americas,Americas,3,10
Americas\shard0_05509.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_26275.jpg,outdoor,Americas,Americas,11,7
Americas\shard0_08897.jpg,outdoor,Americas,Americas,6,11
Americas\shard0_25667.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_27765.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_07189.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_00406.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_25684.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_18172.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_09629.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_17064.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_29182.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_12741.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_18576.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_21737.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_00566.jpg,outdoor,Americas,Americas,11,8
Americas\shard0_08038.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_27307.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_07891.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_26790.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_19786.jpg,outdoor,Americas,Americas,11,8
Americas\shard0_14422.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_29887.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_06562.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_14467.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_11376.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_26666.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_03464.jpg,outdoor,Americas,Americas,11,8
Americas\shard0_01873.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_03795.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_13573.jpg,outdoor,Americas,Americas,5,10
Americas\shard0_08654.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_22187.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_11767.jpg,outdoor,Americas,Americas,5,10
Americas\shard0_14184.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_03433.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_01444.jpg,outdoor,Americas,Americas,11,2
Americas\shard0_12436.jpg,outdoor,Americas,Americas,13,11
Americas\shard0_04669.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_16903.jpg,outdoor,Americas,Americas,10,9
Americas\shard0_08202.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_00601.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_01540.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_05924.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_23893.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_18379.jpg,outdoor,Americas,Americas,3,10
Americas\shard0_00486.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_15221.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_05985.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_01702.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_14556.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_23365.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_21419.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_10781.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_09788.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_28373.jpg,outdoor,Americas,Americas,14,9
Americas\shard0_02273.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_21584.jpg,outdoor,Americas,Americas,10,9
Americas\shard0_18110.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_16383.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_24914.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_05605.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_27955.jpg,outdoor,Americas,Americas,9,11
Americas\shard0_06270.jpg,outdoor,Americas,Americas,11,8
Americas\shard0_20532.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_27245.jpg,outdoor,Americas,Americas,7,10
Americas\shard0_13276.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_23155.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_14109.jpg,outdoor,Americas,Americas,11,2
Americas\shard0_09278.jpg,outdoor,Americas,Americas,10,9
Americas\shard0_10673.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_20320.jpg,outdoor,Americas,Americas,14,6
Americas\shard0_21304.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_11632.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_16110.jpg,outdoor,Americas,Americas,5,10
Americas\shard0_16924.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_15439.jpg,outdoor,Americas,Americas,15,1
Americas\shard0_08589.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_13137.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_26259.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_05584.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_01686.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_17125.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_02827.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_28881.jpg,outdoor,Americas,Americas,11,7
Americas\shard0_08884.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_29432.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_27406.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_26229.jpg,outdoor,Americas,Americas,5,12
Americas\shard0_10025.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_02433.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_13525.jpg,outdoor,Americas,Americas,6,11
Americas\shard0_13622.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_08528.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_14419.jpg,outdoor,Americas,Americas,5,12
Americas\shard0_17778.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_17589.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_03008.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_12456.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_09494.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_17670.jpg,outdoor,Americas,Americas,10,11
Americas\shard0_02919.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_21273.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_19896.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_21175.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_15588.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_29022.jpg,outdoor,Americas,Americas,10,9
Americas\shard0_02971.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_23496.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_08196.jpg,outdoor,Americas,Americas,13,6
Americas\shard0_26190.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_00453.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_28241.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_14151.jpg,outdoor,Americas,Americas,7,13
Americas\shard0_08183.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_12998.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_03699.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_19465.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_15839.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_10063.jpg,outdoor,Americas,Americas,11,8
Americas\shard0_18532.jpg,outdoor,Americas,Americas,11,7
Americas\shard0_13025.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_24450.jpg,outdoor,Americas,Americas,9,10
Americas\shard0_13240.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_22716.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_24441.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_21366.jpg,outdoor,Americas,Americas,15,3
Americas\shard0_06558.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_17632.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_11940.jpg,outdoor,Americas,Americas,7,11
Americas\shard0_23098.jpg,outdoor,Americas,Americas,9,10
Americas\shard0_11828.jpg,outdoor,Americas,Americas,8,10
Americas\shard0_00437.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_00128.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_18552.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_08620.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_19982.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_03226.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_02415.jpg,outdoor,Americas,Americas,9,10
Americas\shard0_05352.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_10540.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_15215.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_13862.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_08630.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_02243.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_22884.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_11075.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_27716.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_09115.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_13164.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_28860.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_29265.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_20815.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_18319.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_08157.jpg,outdoor,Americas,Americas,6,11
Americas\shard0_18432.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_22034.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_16529.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_12384.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_14458.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_07637.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_12947.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_17549.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_00353.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_07650.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_25243.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_08171.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_08440.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_10381.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_02642.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_00257.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_03833.jpg,outdoor,Americas,Americas,14,6
Americas\shard0_21992.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_29322.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_19581.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_22198.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_08616.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_25646.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_04127.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_03788.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_16901.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_27821.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_01179.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_13119.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_07522.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_01807.jpg,outdoor,Americas,Americas,5,12
Americas\shard0_16127.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_10061.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_12709.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_20091.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_21723.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_23378.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_21088.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_23827.jpg,outdoor,Americas,Americas,13,11
Americas\shard0_21139.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_20706.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_01484.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_17410.jpg,outdoor,Americas,Americas,6,12
Americas\shard0_10169.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_18811.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_15024.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_11845.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_27358.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_20672.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_09299.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_20445.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_25017.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_22087.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_12208.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_27394.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_05162.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_15060.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_15459.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_11304.jpg,outdoor,Americas,Americas,5,10
Americas\shard0_19697.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_24324.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_29281.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_00618.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_08216.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_04505.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_06135.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_03983.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_05781.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_08858.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_10005.jpg,outdoor,Americas,Americas,4,10
Americas\shard0_20935.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_02091.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_09264.jpg,outdoor,Americas,Americas,13,6
Americas\shard0_22823.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_16713.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_12131.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_07767.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_19494.jpg,outdoor,Americas,Americas,7,10
Americas\shard0_03204.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_11003.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_17037.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_27369.jpg,outdoor,Americas,Americas,5,11
Americas\shard0_05810.jpg,outdoor,Americas,Americas,13,6
Americas\shard0_07211.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_29106.jpg,outdoor,Americas,Americas,13,6
Americas\shard0_24715.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_21412.jpg,outdoor,Americas,Americas,11,7
Americas\shard0_23005.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_17498.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_15938.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_21399.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_26139.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_01901.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_25352.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_16668.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_08240.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_19377.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_28158.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_15416.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_03881.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_22300.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_18575.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_01018.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_05282.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_24041.jpg,outdoor,Americas,Americas,7,13
Americas\shard0_22618.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_11898.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_10256.jpg,outdoor,Americas,Americas,10,10
Americas\shard0_14954.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_04906.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_12894.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_18902.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_07134.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_21834.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_21428.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_00217.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_05835.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_17838.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_08273.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_13663.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_29738.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_16282.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_01176.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_04973.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_09346.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_13226.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_08376.jpg,outdoor,Americas,Americas,7,14
Americas\shard0_05108.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_24137.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_08066.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_13712.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_11667.jpg,outdoor,Americas,Americas,5,10
Americas\shard0_20518.jpg,outdoor,Americas,Americas,14,5
Americas\shard0_04737.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_12809.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_16627.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_05110.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_11648.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_09958.jpg,outdoor,Americas,Americas,5,12
Americas\shard0_18317.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_17259.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_24121.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_19255.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_22484.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_12408.jpg,outdoor,Americas,Americas,4,10
Americas\shard0_08466.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_17163.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_02598.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_17386.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_15516.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_10511.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_14990.jpg,outdoor,Americas,Americas,10,10
Americas\shard0_06372.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_24258.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_26838.jpg,outdoor,Americas,Americas,13,8
Americas\shard0_02082.jpg,outdoor,Americas,Americas,14,5
Americas\shard0_01693.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_21418.jpg,outdoor,Americas,Americas,6,12
Americas\shard0_01087.jpg,outdoor,Americas,Americas,13,5
Americas\shard0_27830.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_24244.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_22720.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_11340.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_24897.jpg,outdoor,Americas,Americas,12,6
Americas\shard0_29091.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_00433.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_05930.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_26181.jpg,outdoor,Americas,Americas,5,12
Americas\shard0_24009.jpg,outdoor,Americas,Americas,6,13
Americas\shard0_22124.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_10785.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_12170.jpg,outdoor,Americas,Americas,5,11
Americas\shard0_04141.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_14789.jpg,outdoor,Americas,Americas,10,8
Americas\shard0_17121.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_27771.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_06720.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_28117.jpg,outdoor,Americas,Americas,12,8
Americas\shard0_28089.jpg,outdoor,Americas,Americas,11,9
Americas\shard0_24299.jpg,outdoor,Americas,Americas,13,7
Americas\shard0_24083.jpg,outdoor,Americas,Americas,4,10
Americas\shard0_18962.jpg,outdoor,Americas,Americas,7,11
Americas\shard0_04462.jpg,outdoor,Americas,Americas,13,9
Americas\shard0_12006.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_16042.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_15908.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_28678.jpg,outdoor,Americas,Americas,7,13
Americas\shard0_01694.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_08935.jpg,outdoor,Americas,Americas,7,13
Americas\shard0_26779.jpg,outdoor,Americas,Americas,3,11
Americas\shard0_18309.jpg,outdoor,Americas,Americas,12,9
Americas\shard0_13505.jpg,outdoor,Americas,Americas,12,10
Americas\shard0_02329.jpg,outdoor,Americas,Americas,12,7
Americas\shard0_01959.jpg,outdoor,Americas,Americas,13,6
Americas\shard0_23017.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_21533.jpg,outdoor,Americas,Americas,12,5
Americas\shard0_05258.jpg,outdoor,Americas,Americas,13,10
Americas\shard0_05374.jpg,outdoor,Americas,Americas,12,10
